marca	modelo	denominacion	periodo_desde	periodo_hasta	cilindrada	num_cilindros	combustible	potencia_kw	cvf	potencia_cv	valor_base_euros
MONCAYO	HALCON	HALCON 421.			2800	4	D	110	16.30	150	45800
MONCAYO	HALCON	HALCON 435.	2004		2800	4	D	94	16.29	127	53700
MONCAYO	HALCON	HALCON 735.			2300	4	D	96	14.49	130	51400
MONCAYO	HALCON	HALCON 772.			2300	4	D	96	14.49	130	52500
MONCAYO	HALCON	HALCON 780.			2300	4	D	96	14.49	130	52200
MONCAYO	M	M 472.	2005		2800	4	D	94	16.29	127	57000
MONCAYO	M	M 735.	2007		2287	4	D	96	14.43	130	60900
MONCAYO	MEDITERRANEO	MEDITERRANEO 360 SL.	2002		1906	4	D	66	12.93	90	45000
MONCAYO	MEDITERRANEO	MEDITERRANEO 421 (MI SA).	2004		2800	4	D	94	16.30	127	47900
MONCAYO	MEDITERRANEO	MEDITERRANEO 765.			2300	4	D	96	14.49	130	45700
MONCAYO	MEDITERRANEO	MEDITERRANEO 772.			2300	4	D	96	14.49	130	45800
MONCAYO	MEDITERRANEO	MEDITERRANEO 773.			2300	4	D	96	14.49	130	47000
MONCAYO	MEDITERRANEO	MEDITERRANEO 790.			2300	4	D	96	14.49	130	46800
MONCAYO	MEDITERRANEO	MEDITERRANEO M 360.	2003		2800	4	D	94	16.29	127	58400
MONCAYO	SILVER	SILVER 765.			2300	4	D	96	14.49	130	41600
MONCAYO	SILVER	SILVER 772.			2300	4	D	96	14.49	130	41000
MONCAYO	SILVER	SILVER 773.			2300	4	D	96	14.49	130	42100
MONCAYO	VAN	VAN 4.			2300	4	D	88	14.49	120	37100
MOOVÈO	1729.	1729.	2010		2287	4	D	96	14.43	130	51000
MOOVÈO	I683.	I683.	2009		2287	4	D	96	14.43	130	68700
MOOVÈO	STANDARD	STANDARD C6AEG.			2300	4	D	85	14.49	115	42500
MOOVÈO	STANDARD	STANDARD C6AEG.			2300	4	D	96	14.49	130	45500
MOOVÈO	STANDARD	STANDARD C7ABG.			2300	4	D	96	14.49	130	46600
MOOVÈO	STANDARD	STANDARD C7AEG.			2300	4	D	85	14.49	115	43500
MOOVÈO	STANDARD	STANDARD C7AG.			2300	4	D	85	14.49	115	43500
MOOVÈO	STANDARD	STANDARD C7AG.			2300	4	D	96	14.49	130	46600
MOOVÈO	STANDARD	STANDARD I7TC.			2300	4	D	96	14.49	130	52200
MOOVÈO	STANDARD	STANDARD P6TP.			2300	4	D	85	14.49	115	39900
MOOVÈO	STANDARD	STANDARD P6TP.			2300	4	D	96	14.49	130	42900
MOOVÈO	STANDARD	STANDARD P6TPC.			2300	4	D	85	14.49	115	41600
MOOVÈO	STANDARD	STANDARD P7LEGL.			2300	4	D	85	14.49	115	44400
MOOVÈO	STANDARD	STANDARD P7LPL.			2300	4	D	85	14.49	115	44400
MOOVÈO	STANDARD	STANDARD P7TC.			2300	4	D	85	14.49	115	42900
MOOVÈO	STANDARD	STANDARD P7TC.			2300	4	D	96	14.49	130	46400
MOOVÈO	STANDARD	STANDARD P7TCL.			2300	4	D	85	14.49	115	44700
MOOVÈO	STANDARD	STANDARD P7TG.			2300	4	D	85	14.49	115	41900
MOOVÈO	STANDARD	STANDARD P7TG.			2300	4	D	96	14.49	130	44800
MOOVÈO	STANDARD	STANDARD P7TGL.			2300	4	D	85	14.49	115	44700
MOOVÈO	STANDARD	STANDARD P7TP.			2300	4	D	85	14.49	115	41900
MOOVÈO	STANDARD	STANDARD P7TP.			2300	4	D	96	14.49	130	44800
MOOVÈO	TEI	TEI 60 FB Citroën.			2200	4	D	103	14.10	140	35100
MOOVÈO	TEI	TEI 70 EBH Citroën.			2200	4	D	103	14.10	140	37800
MOOVÈO	TEI	TEI 71 FBH Citroën.			2200	4	D	103	14.10	140	38700
MOOVÈO	TEI	TEI 74 EBH Citroën.			2200	4	D	103	14.10	140	39800
MOOVÈO	TEI	TEI 74 QBH Citroën.			2200	4	D	103	14.10	140	39600
MOOVÈO	VAN	VAN 5.			2300	4	D	88	14.49	120	37600
NIESMANN	ARTO	ARTO 66L.			2300	4	D	96	14.49	130	69100
NIESMANN	ARTO	ARTO 72L.			2300	4	D	96	14.49	130	73700
NIESMANN	ARTO	ARTO 74E.			2300	4	D	96	14.49	130	75200
NIESMANN	ARTO	ARTO 76L.			2300	4	D	96	14.49	130	76600
NIESMANN	ARTO	ARTO 77E.			2300	4	D	96	14.49	130	76900
NIESMANN	ARTO	ARTO 78F.			2300	4	D	96	14.49	130	79100
NIESMANN	ARTO	ARTO 79E.			2300	4	D	96	14.49	130	81400
NIESMANN	ARTO	ARTO 79R.			2300	4	D	96	14.49	130	81300
NIESMANN	ARTO	ARTO 83B.			2300	4	D	96	14.49	130	83600
NIESMANN	ARTO	ARTO 85E.			2300	4	D	96	14.49	130	84500
NIESMANN	ARTO	ARTO 88E.			2300	4	D	96	14.49	130	86800
NIESMANN	ARTO	ARTO 88EK.			2300	4	D	96	14.49	130	86900
NIESMANN	ARTO	ARTO 88F.			2300	4	D	96	14.49	130	86900
NIESMANN	FLAIR.	FLAIR.	2004		2800	4	D	107	16.30	145	106300
NIESMANN	FLAIR	FLAIR 830 LE.			3000	4	D	132	16.99	180	124400
NIESMANN	FLAIR	FLAIR 840 B.			3000	4	D	132	16.99	180	125100
NIESMANN	FLAIR	FLAIR 840 L.			3000	4	D	132	16.99	180	125100
NIESMANN	FLAIR	FLAIR 880 BE.			3000	4	D	132	16.99	180	127400
NIESMANN	FLAIR	FLAIR 880 LE.			3000	4	D	132	16.99	180	127400
NIESMANN	FLAIR	FLAIR 920 BF.			3000	4	D	132	16.99	180	130300
NIESMANN	FLAIR	FLAIR 920 LE.			3000	4	D	132	16.99	180	130200
NIESMANN	FLAIR	FLAIR 920 LF.			3000	4	D	132	16.99	180	130200
NIESMANN	FLAIR	FLAIR 920 LS.			3000	4	D	132	16.99	180	130300
NOMADE NATION	NEO.	NEO.	2025		2200	4	D	103	14.10	140	52000
NORTH CAPE	ADVENTURE	ADVENTURE 6XH 4X4 (MAN).	2024		2000	4	D	130	13.32	177	94500
NORTH CAPE	ADVENTURE	ADVENTURE 6XR 4X4 (MAN).	2024		2000	4	D	132	13.32	180	88600
PANAMA	ESSENTIAL	ESSENTIAL CAPUCHINO P10 + Ford.			2000	4	D	96	13.32	130	34600
PANAMA	ESSENTIAL	ESSENTIAL CAPUCHINO P10 E Ford.			2000	4	D	77	13.32	105	32400
PANAMA	ESSENTIAL	ESSENTIAL CAPUCHINO P10 Ford.			2000	4	D	96	13.32	130	34300
PANAMA	ESSENTIAL	ESSENTIAL CAPUCHINO P54 + Ford.			2000	4	D	96	13.32	130	35100
PANAMA	ESSENTIAL	ESSENTIAL CAPUCHINO P54 Ford.			2000	4	D	96	13.32	130	34400
PANAMA	P09	P09 Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	34400
PANAMA	P10.	P10.	2022		2000	4	D	96	13.32	130	48600
PANAMA	P10+.	P10+.	2022		2000	4	D	96	13.32	130	52500
PANAMA	P10+	P10+ Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	37600
PANAMA	P10H	P10H Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	45400
PANAMA	P12+.	P12+.	2022		2000	4	D	96	13.32	130	58900
PANAMA	P12+	P12+ Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	38300
PANAMA	P50+	P50+ Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	38300
PANAMA	P54+.	P54+.	2022		2000	4	D	96	13.32	130	53800
PANAMA	P59+	P59+ Peugeot 2.0 BlueHDi.			2000	4	D	107	13.32	145	40900
PANAMA	PEAK	PEAK 10+.	2024		2000	4	D	96	13.32	130	58600
PANAMA	PEAK	PEAK 12+.	2024		2000	4	D	96	13.32	130	57500
PANAMA	U10	U10 Peugeot 2.0 BlueHDi.			2000	4	D	106	13.32	145	32400
PANAMA	U10+	U10+ Peugeot 2.0 BlueHDi.			2000	4	D	106	13.32	145	33000
PANAMA	U11	U11 Peugeot 2.0 BlueHDi.			2000	4	D	106	13.32	145	33200
PANAMA	U11+	U11+ Peugeot 2.0 BlueHDi.			2000	4	D	106	13.32	145	34000
PANAMA	URBAN	URBAN 10+.	2024		2000	4	D	103	13.32	140	49300
PANAMA	URBAN	URBAN 11+.	2024		2000	4	D	103	13.32	140	50200
PEUGEOT	CAPRON	CAPRON LIBERTÉ 690.	2012		2198	4	D	96	0.00	130	104048
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 33 L.			2200	4	D	110	14.10	150	32400
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 33 L.			2200	4	D	81	14.10	110	29800
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 33 L.			2200	4	D	96	14.10	130	31100
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 35 L.			2200	4	D	110	14.10	150	31900
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 35 L.			2200	4	D	81	14.10	110	30100
P.L.A.	ASSO	ASSO A 370 CITROEN JUMPER 35 L.			2200	4	D	96	14.10	130	31500
P.L.A.	ASSO	ASSO A 380 CITROEN JUMPER 35 L.			2200	4	D	110	14.10	150	35600
P.L.A.	ASSO	ASSO A 380 CITROEN JUMPER 35 L.			2200	4	D	81	14.10	110	32900
P.L.A.	ASSO	ASSO A 380 CITROEN JUMPER 35 L.			2200	4	D	96	14.10	130	34200
P.L.A.	ASSO	ASSO A 380 CITROEN JUMPER 35 L.	2016		2200	4	D	96	14.10	130	68000
P.L.A.	ASSO	ASSO A 390 CITROEN JUMPER 35 L.			2200	4	D	110	14.10	150	35800
P.L.A.	ASSO	ASSO A 390 CITROEN JUMPER 35 L.			3000	4	D	132	16.99	180	37900
P.L.A.	ASSO	ASSO A 390 CITROEN JUMPER 35 L.			2200	4	D	81	14.10	110	33100
P.L.A.	ASSO	ASSO A 390 CITROEN JUMPER 35 L.			2200	4	D	96	14.10	130	34400
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 33 L.			2200	4	D	110	14.10	150	31300
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 33 L.			2200	4	D	81	14.10	110	28600
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 33 L.			2200	4	D	96	14.10	130	29900
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 35 L.			2200	4	D	110	14.10	150	31700
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 35 L.			2200	4	D	81	14.10	110	28900
P.L.A.	ASSO	ASSO A 415 CITROEN JUMPER 35 L.			2200	4	D	96	14.10	130	30200
P.L.A.	ASSO	ASSO A 425 CITROEN JUMPER 35 L.			2200	4	D	110	14.10	150	36100
P.L.A.	ASSO	ASSO A 425 CITROEN JUMPER 35 L.			2200	4	D	81	14.10	110	33400
P.L.A.	ASSO	ASSO A 425 CITROEN JUMPER 35 L.			2200	4	D	96	14.10	130	34700
P.L.A.	BRUNELLESCHI	BRUNELLESCHI LH74.			2000	4	D	96	13.32	130	68700
P.L.A.	BRUNELLESCHI	BRUNELLESCHI LH75.			2000	4	D	96	13.32	130	68700
P.L.A.	BRUNELLESCHI	BRUNELLESCHI MH44.			2000	4	D	118	13.32	160	82700
P.L.A.	BRUNELLESCHI	BRUNELLESCHI MH74.			2000	4	D	118	13.32	160	82700
P.L.A.	CAPUCHINA	CAPUCHINA M 737.			2300	4	D	110	14.49	150	55700
P.L.A.	CAPUCHINA	CAPUCHINA M 737.			3000	4	D	132	16.99	180	57900
P.L.A.	CAPUCHINA	CAPUCHINA M 737.			2000	4	D	85	13.32	115	53000
P.L.A.	CAPUCHINA	CAPUCHINA M 737.			2300	4	D	96	14.49	130	54300
P.L.A.	CAPUCHINA	CAPUCHINA M 739.			2300	4	D	110	14.49	150	56000
P.L.A.	CAPUCHINA	CAPUCHINA M 739.			3000	4	D	132	16.99	180	58200
P.L.A.	CAPUCHINA	CAPUCHINA M 739.			2000	4	D	85	13.32	115	53400
P.L.A.	CAPUCHINA	CAPUCHINA M 739.			2300	4	D	96	14.49	130	54700
P.L.A.	CAPUCHINA	CAPUCHINA M 744.			2300	4	D	110	14.49	150	56300
P.L.A.	CAPUCHINA	CAPUCHINA M 744.			3000	4	D	132	16.99	180	58400
P.L.A.	CAPUCHINA	CAPUCHINA M 744.			2000	4	D	85	13.32	115	53600
P.L.A.	CAPUCHINA	CAPUCHINA M 744.			2300	4	D	96	14.49	130	54900
P.L.A.	HAPPY	HAPPY 380.			2000	4	D	96	13.32	130	39300
P.L.A.	HAPPY	HAPPY 390.			2000	4	D	96	13.32	130	42000
P.L.A.	HAPPY	HAPPY 395.			2000	4	D	96	13.32	130	42000
P.L.A.	HAPPY	HAPPY 415.			2000	4	D	96	13.32	130	37500
P.L.A.	HAPPY	HAPPY 420.			2000	4	D	96	13.32	130	38200
P.L.A.	HAPPY	HAPPY 430.			2000	4	D	96	13.32	130	38200
P.L.A.	HAPPY	HAPPY 435.			2000	4	D	96	13.32	130	41200
P.L.A.	HAPPY	HAPPY 440.			2000	4	D	96	13.32	130	41200
P.L.A.	MISTER	MISTER 550.			2000	4	D	96	13.32	130	44400
P.L.A.	MISTER	MISTER 560.			2000	4	D	96	13.32	130	44700
P.L.A.	MISTER	MISTER 570.			2000	4	D	96	13.32	130	45700
P.L.A.	MISTER	MISTER 580.			2000	4	D	96	13.32	130	45700
P.L.A.	MISTER	MISTER 590.			2000	4	D	96	13.32	130	45300
P.L.A.	PERFILADO	PERFILADO H S70.			2300	4	D	110	14.49	150	52300
P.L.A.	PERFILADO	PERFILADO H S70.			3000	4	D	132	16.99	180	54400
P.L.A.	PERFILADO	PERFILADO H S70.			2000	4	D	85	13.32	115	49600
P.L.A.	PERFILADO	PERFILADO H S70.			2300	4	D	96	14.49	130	50900
P.L.A.	PERFILADO	PERFILADO H S75.			2300	4	D	110	14.49	150	55200
P.L.A.	PERFILADO	PERFILADO H S75.			3000	4	D	132	16.99	180	57500
P.L.A.	PERFILADO	PERFILADO H S75.			2000	4	D	85	13.32	115	52600
P.L.A.	PERFILADO	PERFILADO H S75.			2300	4	D	96	14.49	130	53900
P.L.A.	PERFILADO	PERFILADO S743.			2300	4	D	110	14.49	150	54700
P.L.A.	PERFILADO	PERFILADO S743.			3000	4	D	132	16.99	180	56900
P.L.A.	PERFILADO	PERFILADO S743.			2000	4	D	85	13.32	115	52100
P.L.A.	PERFILADO	PERFILADO S743.			2300	4	D	96	14.49	130	53400
P.L.A.	PLA	PLA HS69.			2000	4	D	96	13.32	130	57700
P.L.A.	PLA	PLA HS70.			2000	4	D	96	13.32	130	57700
P.L.A.	PLA	PLA HS75.			2000	4	D	96	13.32	130	60100
P.L.A.	PLA	PLA M744.			2000	4	D	96	13.32	130	53500
P.L.A.	PLASY	PLASY H P 58.			2300	4	D	110	14.49	150	43500
P.L.A.	PLASY	PLASY H P 58.			2000	4	D	85	13.32	115	40400
P.L.A.	PLASY	PLASY H P 58.			2300	4	D	96	14.49	130	42100
P.L.A.	PLASY	PLASY H P 63.			2300	4	D	110	14.49	150	44300
P.L.A.	PLASY	PLASY H P 63.			3000	4	D	132	16.99	180	46500
P.L.A.	PLASY	PLASY H P 63.			2000	4	D	85	13.32	115	41500
P.L.A.	PLASY	PLASY H P 63.			2300	4	D	96	14.49	130	42800
P.L.A.	PLASY	PLASY H P 69.			2000	4	D	96	13.32	130	45500
P.L.A.	PLASY	PLASY H P 69.			2300	4	D	96	14.49	130	43900
P.L.A.	PLASY	PLASY H P 69.			2300	4	D	110	14.49	150	44800
P.L.A.	PLASY	PLASY H P 69.			3000	4	D	132	16.99	180	47000
P.L.A.	PLASY	PLASY H P 69.			2000	4	D	85	13.32	115	42100
P.L.A.	PLASY	PLASY H P 71.			2300	4	D	110	14.49	150	45800
P.L.A.	PLASY	PLASY H P 71.			3000	4	D	132	16.99	180	48100
P.L.A.	PLASY	PLASY H P 71.			2000	4	D	85	13.32	115	43100
P.L.A.	PLASY	PLASY H P 71.			2300	4	D	96	14.49	130	44500
P.L.A.	PLASY	PLASY H P 74.			2300	4	D	110	14.49	150	46900
P.L.A.	PLASY	PLASY H P 74.			3000	4	D	132	16.99	180	49200
P.L.A.	PLASY	PLASY H P 74.			2000	4	D	85	13.32	115	44300
P.L.A.	PLASY	PLASY H P 74.			2300	4	D	96	14.49	130	47400
P.L.A.	PLASY	PLASY H P 75.			2300	4	D	110	14.49	150	47400
P.L.A.	PLASY	PLASY H P 75.			3000	4	D	132	16.99	180	49600
P.L.A.	PLASY	PLASY H P 75.			2000	4	D	85	13.32	115	44700
P.L.A.	PLASY	PLASY H P 75.			2300	4	D	96	14.49	130	46000
P.L.A.	PLASY	PLASY H P 76.			2000	4	D	96	13.32	130	47400
P.L.A.	PLASY	PLASY P 59.			2300	4	D	110	14.49	150	42800
P.L.A.	PLASY	PLASY P 59.			3000	4	D	132	16.99	180	45100
P.L.A.	PLASY	PLASY P 59.			2000	4	D	85	13.32	115	40200
P.L.A.	PLASY	PLASY P 59.			2300	4	D	96	14.49	130	41500
P.L.A.	PLASY	PLASY P 60.			2300	4	D	110	14.49	150	41000
P.L.A.	PLASY	PLASY P 60.			3000	4	D	132	16.99	180	42300
P.L.A.	PLASY	PLASY P 60.			2000	4	D	85	13.32	115	39200
P.L.A.	PLASY	PLASY P 60.			2300	4	D	96	14.49	130	39700
P.L.A.	PLASY	PLASY P 70.			2000	4	D	96	13.32	130	45700
P.L.A.	PLASY	PLASY P 70.			2300	4	D	110	14.49	150	44500
P.L.A.	PLASY	PLASY P 70.			3000	4	D	132	16.99	180	46700
P.L.A.	PLASY	PLASY P 70.			2000	4	D	85	13.32	115	41800
P.L.A.	PLASY	PLASY P 70.			2000	4	D	96	13.32	130	45700
P.L.A.	PLASY	PLASY P 70 G.			2000	4	D	96	13.32	130	45500
P.L.A.	PLASY	PLASY P 70 G.			2300	4	D	110	14.49	150	44700
P.L.A.	PLASY	PLASY P 70 G.			3000	4	D	132	16.99	180	46900
P.L.A.	PLASY	PLASY P 70 G.			2000	4	D	85	13.32	115	42000
P.L.A.	PLASY	PLASY P 70 G.			2000	4	D	96	13.32	130	45500
P.L.A.	PLASY	PLASY P 72.			2300	4	D	110	14.49	150	44800
P.L.A.	PLASY	PLASY P 72.			3000	4	D	132	16.99	180	47000
P.L.A.	PLASY	PLASY P 72.			2000	4	D	85	13.32	115	42000
P.L.A.	PLASY	PLASY P 72.			2300	4	D	96	14.49	130	43500
P.L.A.	SANDY	SANDY S74.			2000	4	D	96	13.32	130	55200
P.L.A.	SANDY	SANDY S75.			2000	4	D	96	13.32	130	55200
P.L.A.	TERRY	TERRY GL 937.			2200	4	D	96	14.10	130	62300
P.L.A.	TERRY	TERRY GL 938.			2200	4	D	96	14.10	130	62300
P.L.A.	TERRY	TERRY T32.			2200	4	D	96	14.10	130	45700
P.L.A.	TERRY	TERRY T36.			2200	4	D	96	14.10	130	47700
P.L.A.	TERRY	TERRY T37.			2200	4	D	96	14.10	130	49300
P.L.A.	TERRY	TERRY T38.			2200	4	D	96	14.10	130	49500
P.L.A.	TERRY	TERRY W45.			2200	4	D	96	14.10	130	45300
PILOTE	ATLANTIS.	ATLANTIS.	1992		2500	4	D	70	15.23	95	43600
PILOTE	ATLANTIS	ATLANTIS 39CX.	1993		2500	4	D	54	15.23	73	41500
PILOTE	ATLANTIS	ATLANTIS 580.	1999		2800	4	D	90	16.30	122	51000
PILOTE	ATLANTIS	ATLANTIS 59CX.	1992		2500	4	D	70	15.23	95	43600
PILOTE	Atlas	Atlas Perfilado A 656 Ford (cambio automático).			2000	4	D	125	13.32	170	47300
PILOTE	Atlas	Atlas Perfilado A 696 Ford (cambio automático).			2000	4	D	125	13.32	170	53900
PILOTE	AVENTURA	AVENTURA A 650 AEGA.			2300	4	D	96	14.49	130	48300
PILOTE	AVENTURA	AVENTURA A 656 UA.			2300	4	D	96	14.49	130	51100
PILOTE	AVENTURA	AVENTURA A 705.	2013		2300	4	D	109	14.43	148	66400
PILOTE	AVENTURA	AVENTURA A 705 AGA.			2000	4	D	85	13.32	115	45800
PILOTE	AVENTURA	AVENTURA A 705 AGA.			2300	4	D	96	14.49	130	48500
PILOTE	AVENTURA	AVENTURA A 707 ABGA.			2300	4	D	96	14.49	130	48500
PILOTE	AVENTURA	AVENTURA A 710 AEGA.			2000	4	D	85	13.32	115	46600
PILOTE	AVENTURA	AVENTURA G 600 LPA.			2300	4	D	96	14.49	130	48500
PILOTE	AVENTURA	AVENTURA G 600 TGA.			2300	4	D	96	14.49	130	48500
PILOTE	AVENTURA	AVENTURA G 680 LPA.			2300	4	D	96	14.49	130	53000
PILOTE	AVENTURA	AVENTURA G 690 LGA.			2300	4	D	96	14.49	130	53000
PILOTE	AVENTURA	AVENTURA G 740 LCA.			2300	4	D	96	14.49	130	54000
PILOTE	AVENTURA	AVENTURA G 740 LGJA.			2300	4	D	96	14.49	130	54000
PILOTE	AVENTURA	AVENTURA P 600 LPA.			2000	4	D	85	13.32	115	43900
PILOTE	AVENTURA	AVENTURA P 626 UA.			2300	4	D	96	14.49	130	49800
PILOTE	AVENTURA	AVENTURA P 670 LPA.			2000	4	D	85	13.32	115	46600
PILOTE	AVENTURA	AVENTURA P 670 LPA.			2300	4	D	96	14.49	130	49300
PILOTE	AVENTURA	AVENTURA P 676 LPA.			2300	4	D	96	14.49	130	50200
PILOTE	AVENTURA	AVENTURA P 680 LGA.			2000	4	D	85	13.32	115	46600
PILOTE	AVENTURA	AVENTURA P 680 LGA.			2300	4	D	96	14.49	130	50200
PILOTE	AVENTURA	AVENTURA P 710 LCA.			2300	4	D	96	14.49	130	50800
PILOTE	AVENTURA	AVENTURA P 716 LGA.			2000	4	D	85	13.32	115	48400
PILOTE	AVENTURA	AVENTURA P 716 LPA.			2000	4	D	85	13.32	115	48400
PILOTE	AVENTURA	AVENTURA P 716 LPA.			2300	4	D	96	14.49	130	51100
PILOTE	AVENTURA	AVENTURA P 730 LCA.			2000	4	D	85	13.32	115	47500
PILOTE	AVENTURA	AVENTURA P 736 LCA.			2000	4	D	85	13.32	115	49300
PILOTE	DIAMOND	DIAMOND G 712 CF 4.5T ALKO.			2300	4	D	110	14.49	150	79700
PILOTE	DIAMOND	DIAMOND G 742 C 4.5T ALKO.			2300	4	D	110	14.49	150	81300
PILOTE	DIAMOND	DIAMOND G 742 GJ 4.5T ALKO.			2300	4	D	110	14.49	150	81300
PILOTE	DIAMOND	DIAMOND G 742 JF 4.5T ALKO.			2300	4	D	110	14.49	150	81300
PILOTE	DIAMOND	DIAMOND G 782 C 4.5T ALKO.			2300	4	D	110	14.49	150	89200
PILOTE	DIAMOND	DIAMOND G 782 GJ F 4.5T ALKO.			2300	4	D	110	14.49	150	89200
PILOTE	DIAMOND	DIAMOND G 832 C 4.5T ALKO.			2300	4	D	110	14.49	150	93600
PILOTE	DIAMOND	DIAMOND G 832 GJ F 4.5T ALKO.			2300	4	D	110	14.49	150	93600
PILOTE	ESSENTIAL	ESSENTIAL G 690 GJ/D Fiat L.			2200	4	D	103	14.10	140	49600
PILOTE	ESSENTIAL	ESSENTIAL G 720 FC Fiat L.			2200	4	D	103	14.10	140	50300
PILOTE	ESSENTIAL	ESSENTIAL G 740 C/FC/GJ/FGJ Fiat L.			2200	4	D	103	14.10	140	50600
PILOTE	ESSENTIAL	ESSENTIAL G 741 FC/FGJ Fiat L.			2200	4	D	103	14.10	140	53200
PILOTE	ESSENTIAL	ESSENTIAL G 781 FC/FGJ Fiat L.			2200	4	D	103	14.10	140	57300
PILOTE	Essential	Essential Integral G 690 GJ/D Fiat L Integral.			2200	4	D	103	14.10	140	57900
PILOTE	Essential	Essential Integral G 720 FC Fiat L Integral.			2200	4	D	103	14.10	140	58600
PILOTE	Essential	Essential Integral G 740 C/FC/GJ/FGJ Fiat L Integral.			2200	4	D	103	14.10	140	59000
PILOTE	Essential	Essential Integral G 741 FC/FGJ Fiat L Integral.			2200	4	D	103	14.10	140	61300
PILOTE	Essential	Essential Integral G 781 FC/FGJ Fiat L Integral.			2200	4	D	103	14.10	140	68600
PILOTE	ESSENTIAL	ESSENTIAL P 600 P Fiat L.			2200	4	D	103	14.10	140	39600
PILOTE	ESSENTIAL	ESSENTIAL P 626 D Fiat L.			2200	4	D	103	14.10	140	41600
PILOTE	ESSENTIAL	ESSENTIAL P 650 GJ/C Fiat L.			2200	4	D	103	14.10	140	40300
PILOTE	ESSENTIAL	ESSENTIAL P 690 GJ Fiat L.			2200	4	D	103	14.10	140	41000
PILOTE	ESSENTIAL	ESSENTIAL P 696 GJ/S/D Fiat L.			2200	4	D	103	14.10	140	42300
PILOTE	ESSENTIAL	ESSENTIAL P 720 FC/FGJ Fiat L.			2200	4	D	103	14.10	140	41600
PILOTE	ESSENTIAL	ESSENTIAL P 726 P/FC/FGJ Fiat L.			2200	4	D	103	14.10	140	42900
PILOTE	ESSENTIAL	ESSENTIAL P 740 C/GJ/FC/FGJ Fiat L.			2200	4	D	103	14.10	140	42300
PILOTE	ESSENTIAL	ESSENTIAL P 746 C/GJ Exclusive Edition Fiat L.			2200	4	D	103	14.10	140	43700
PILOTE	ESSENTIAL	ESSENTIAL P 746 C/GJ/FC/FGJ Fiat L.			2200	4	D	103	14.10	140	43700
PILOTE	ESSENTIEL	ESSENTIEL C700.			2300	4	D	96	14.49	130	47600
PILOTE	Evidence	Evidence + Perfilado P 690D Fiat 2,2 L.			2200	4	D	103	14.10	140	49800
PILOTE	Evidence	Evidence + Perfilado P 690GJ Fiat 2,2 L.			2200	4	D	103	14.10	140	50400
PILOTE	Evidence	Evidence + Perfilado P 720FC Fiat 2,2 L.			2200	4	D	103	14.10	140	50600
PILOTE	Evidence	Evidence + Perfilado P 740C Fiat 2,2 L.			2200	4	D	103	14.10	140	51700
PILOTE	Evidence	Evidence + Perfilado P 740FC Fiat 2,2 L.			2200	4	D	103	14.10	140	51300
PILOTE	Evidence	Evidence + Perfilado P 740FGJ Fiat 2,2 L.			2200	4	D	103	14.10	140	51300
PILOTE	Evidence	Evidence + Perfilado P 740GJ Fiat 2,2 L.			2200	4	D	103	14.10	140	51700
PILOTE	Evidence	Evidence Fit P 626 D Citroën.			2200	4	D	103	14.10	140	48600
PILOTE	Evidence	Evidence Fit P 696 D/u Citroën.			2200	4	D	103	14.10	140	48800
PILOTE	Evidence	Evidence Fit P 726 fc Citroën.			2200	4	D	103	14.10	140	49600
PILOTE	Evidence	Evidence Fit P 746 FC/FGJ Citroën.			2200	4	D	103	14.10	140	50300
PILOTE	Evidence	Evidence G 720 FC Fiat L Perfilado.			2200	4	D	103	14.10	140	60000
PILOTE	Evidence	Evidence G 740 FC/FGJ Fiat L Perfilado.			2200	4	D	103	14.10	140	60600
PILOTE	Evidence	Evidence G 741 Fiat L Perfilado.			2200	4	D	103	14.10	140	63200
PILOTE	Evidence	Evidence P 626 D Fiat L Perfilado.			2200	4	D	103	14.10	140	52600
PILOTE	Evidence	Evidence P 726 FC Fiat L Perfilado.			2200	4	D	103	14.10	140	50600
PILOTE	Evidence	Evidence P 746 FC/FGJ Fiat L Perfilado.			2200	4	D	103	14.10	140	51300
PILOTE	EXPDIAMOND	EXPDIAMOND G 742 LCE.			2300	4	D	110	14.49	150	77700
PILOTE	EXPDIAMOND	EXPDIAMOND G 742 LCGE.			2300	4	D	110	14.49	150	77700
PILOTE	EXPDIAMOND	EXPDIAMOND G 742 LGE.			2300	4	D	110	14.49	150	77700
PILOTE	EXPDIAMOND	EXPDIAMOND G 742 LGJE.			2300	4	D	110	14.49	150	77700
PILOTE	EXPDIAMOND	EXPDIAMOND G 742 LJE.			2300	4	D	110	14.49	150	77700
